"country","eyear","SWD","loser","loser2","divided","prespow1","prespow2","gov_struc","gov_struc2","gender","education","age","econper","gender2","age2"
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,0.77956748088661,2,0,61
"Finland",2015,2,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",2,1.35820801425315,1,0,71
"Finland",2015,2,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,0.49024721420334,1,1,56
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,-0.146257372499853,1,1,45
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,0.0851988408467627,2,0,49
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,-1.36140249256959,1,0,24
"Finland",2015,2,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,-0.8406260125397,1,0,33
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,1.53180017426311,1,0,74
"Finland",2015,2,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",7,-1.53499465257955,1,0,21
"Finland",2015,2,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,-1.41926654590624,1,1,23
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",8,-1.24567438589628,3,1,26
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,-0.609169799193085,1,1,37
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,0.605975320876648,2,1,58
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,-0.609169799193085,1,0,37
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,-0.0305292658265452,1,0,47
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,1.3003439609165,1,0,70
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",7,-0.551305745856431,1,1,38
"Finland",2015,2,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,1.64752828093642,1,1,76
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,0.663839374213302,1,0,59
"Finland",2015,4,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",8,1.3003439609165,1,1,70
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",8,0.837431534223264,1,0,62
"Finland",2015,2,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",7,0.548111267539994,1,1,57
"Finland",2015,2,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",2,0.895295587559918,1,1,63
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",7,-0.204121425836507,1,1,44
"Finland",2015,2,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,-0.0883933191631991,1,1,46
"Finland",2015,2,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,-1.01421817254966,1,1,30
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,-1.41926654590624,1,1,23
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,-0.261985479173161,1,0,43
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",3,0.837431534223264,3,1,62
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,-1.70858681258951,3,0,18
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,-0.261985479173161,2,1,43
"Finland",2015,2,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",7,0.258791000856725,1,0,52
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,-0.435577639183123,1,1,40
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,-1.36140249256959,1,0,24
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,1.35820801425315,1,0,71
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,2.11044070762965,1,0,84
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",7,-0.551305745856431,1,0,38
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",7,-1.18781033255962,1,1,27
"Finland",2015,1,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",8,0.605975320876648,1,0,58
"Finland",2015,4,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,0.316655054193379,2,1,53
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,-1.5928587059162,2,1,20
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,-0.146257372499853,1,1,45
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,1.3003439609165,1,0,70
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,1.18461585424319,1,1,68
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",7,0.77956748088661,2,1,61
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",7,-1.24567438589628,2,1,26
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,0.895295587559918,1,1,63
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,1.01102369423323,2,1,65
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,1.24247990757984,2,1,69
"Finland",2015,2,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,0.548111267539994,1,0,57
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",7,-0.724897905866393,2,0,35
"Finland",2015,2,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",7,-0.782761959203046,2,1,34
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",7,0.663839374213302,1,0,59
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",7,-0.261985479173161,1,1,43
"Finland",2015,2,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",9,0.0851988408467627,2,1,49
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,0.432383160866686,1,0,55
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",7,-0.435577639183123,2,1,40
"Finland",2015,2,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,0.316655054193379,2,1,53
"Finland",2015,2,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",3,1.4160720675898,2,1,72
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,1.99471260095634,1,1,82
"Finland",2015,2,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",2,1.53180017426311,1,1,74
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,1.64752828093642,1,0,76
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,2.11044070762965,1,1,84
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",8,0.953159640896572,2,1,64
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",3,-0.724897905866393,1,0,35
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,-0.319849532509815,2,1,42
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",3,-1.65072275925286,2,0,19
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,0.895295587559918,2,1,63
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,-0.435577639183123,1,0,40
"Finland",2015,2,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,-0.724897905866393,2,0,35
"Finland",2015,2,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,1.01102369423323,1,1,65
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",8,1.47393612092646,2,1,73
"Finland",2015,2,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",3,0.721703427549956,1,0,60
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,2.052576654293,3,1,83
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",2,0.77956748088661,1,0,61
"Finland",2015,2,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",7,1.12675180090653,1,1,67
"Finland",2015,2,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",8,-0.667033852529739,2,1,36
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,-0.898490065876354,2,1,32
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,1.24247990757984,1,1,69
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,-1.5928587059162,2,1,20
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,0.605975320876648,1,0,58
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,1.58966422759977,1,1,75
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",7,-1.18781033255962,2,0,27
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",7,0.548111267539994,1,0,57
"Finland",2015,2,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,-0.667033852529739,2,1,36
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",2,2.1683047609663,2,0,85
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",7,0.721703427549956,2,1,60
"Finland",2015,2,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",7,-0.667033852529739,1,0,36
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",8,-0.8406260125397,2,0,33
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,-1.18781033255962,2,1,27
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",2,1.64752828093642,2,1,76
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",2,2.11044070762965,1,0,84
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,-1.5928587059162,2,1,20
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,0.663839374213302,1,1,59
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,0.0273347875101088,1,0,48
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,0.953159640896572,2,1,64
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,-0.667033852529739,2,0,36
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",8,2.22616881430296,1,1,86
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",3,0.605975320876648,2,1,58
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",8,1.35820801425315,1,1,71
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,0.200926947520071,1,0,51
"Finland",2015,2,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",7,0.663839374213302,1,1,59
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",3,-1.41926654590624,2,1,23
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",3,-0.204121425836507,2,1,44
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,1.4160720675898,1,0,72
"Finland",2015,4,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,0.0851988408467627,1,1,49
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",3,1.06888774756988,2,1,66
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,-1.65072275925286,2,0,19
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",7,-1.24567438589628,2,0,26
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,-1.18781033255962,1,1,27
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",9,0.548111267539994,2,0,57
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,1.53180017426311,2,0,74
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,0.721703427549956,1,1,60
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,-1.41926654590624,1,0,23
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,-1.36140249256959,1,1,24
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,0.49024721420334,2,0,56
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,-1.47713059924289,1,1,22
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,-1.47713059924289,1,1,22
"Finland",2015,2,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,-1.65072275925286,1,0,19
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",8,-0.377713585846469,2,1,41
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,-0.0305292658265452,2,0,47
"Finland",2015,2,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,-1.30353843923293,2,0,25
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",3,-1.30353843923293,2,1,25
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",7,1.47393612092646,1,1,73
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",3,1.4160720675898,1,1,72
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,1.93684854761969,2,0,81
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",3,1.3003439609165,1,0,70
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,1.01102369423323,2,0,65
"Finland",2015,2,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,0.77956748088661,1,0,61
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",7,1.06888774756988,2,0,66
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",7,-0.377713585846469,1,1,41
"Finland",2015,2,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",2,1.53180017426311,1,0,74
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",2,1.47393612092646,1,1,73
"Finland",2015,2,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,-1.36140249256959,1,1,24
"Finland",2015,2,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",2,1.47393612092646,1,0,73
"Finland",2015,2,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",7,-0.8406260125397,2,0,33
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,-1.41926654590624,2,0,23
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",7,-1.24567438589628,3,0,26
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",3,2.11044070762965,2,0,84
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,-1.70858681258951,1,0,18
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,0.432383160866686,2,1,55
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,-1.41926654590624,1,1,23
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,-0.956354119213008,2,1,31
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",8,1.3003439609165,1,0,70
"Finland",2015,2,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,-1.41926654590624,2,0,23
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,1.35820801425315,2,0,71
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",3,-1.47713059924289,1,0,22
"Finland",2015,2,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",2,1.01102369423323,1,0,65
"Finland",2015,2,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,0.721703427549956,1,1,60
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,0.77956748088661,1,1,61
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",8,1.06888774756988,1,1,66
"Finland",2015,2,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",8,-1.01421817254966,3,1,30
"Finland",2015,2,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",8,0.200926947520071,1,1,51
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,0.0273347875101088,2,1,48
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,-1.12994627922297,2,1,28
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",8,0.432383160866686,1,0,55
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",8,-0.493441692519777,1,1,39
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",8,-0.0883933191631991,1,0,46
"Finland",2015,2,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,0.721703427549956,1,1,60
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,-1.5928587059162,1,1,20
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",7,-1.30353843923293,1,1,25
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,1.18461585424319,1,0,68
"Finland",2015,1,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",7,-0.204121425836507,1,0,44
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,-0.609169799193085,2,0,37
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,-1.5928587059162,1,0,20
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,-1.41926654590624,3,1,23
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,-0.0305292658265452,1,0,47
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",2,2.34189692097627,1,0,88
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,0.895295587559918,1,1,63
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",7,-0.724897905866393,1,0,35
"Finland",2015,2,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",7,-1.12994627922297,2,0,28
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,0.663839374213302,1,0,59
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,-1.5928587059162,1,1,20
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,0.605975320876648,1,1,58
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,1.3003439609165,1,1,70
"Finland",2015,2,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,-0.898490065876354,1,0,32
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,1.3003439609165,1,0,70
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,1.01102369423323,1,1,65
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,-1.36140249256959,1,1,24
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,1.3003439609165,2,0,70
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,0.721703427549956,1,1,60
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,0.895295587559918,2,0,63
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,1.3003439609165,1,1,70
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",9,-1.01421817254966,2,0,30
"Finland",2015,2,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,0.721703427549956,1,0,60
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",2,2.28403286763961,2,0,87
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,2.45762502764957,1,0,90
"Finland",2015,2,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,0.837431534223264,1,0,62
"Finland",2015,2,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,1.76325638760973,2,0,78
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",7,1.93684854761969,2,1,81
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",7,0.895295587559918,1,0,63
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,1.24247990757984,1,0,69
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",2,1.53180017426311,2,0,74
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,-0.0305292658265452,1,1,47
"Finland",2015,2,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",4,1.87898449428303,1,0,80
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,0.953159640896572,1,1,64
"Finland",2015,3,0,"Winner",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",4,-1.53499465257955,1,1,21
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Female",8,0.200926947520071,1,0,51
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",8,1.06888774756988,1,1,66
"Finland",2015,3,1,"Loser",1,0.0498731471598148,0.269023954868317,3,"Premier-Presidentialism","Male",8,-1.07208222588632,1,1,29
